Date,League,Home_Team,Away_Team,Home_Goals,Away_Goals,Possession_Home,Possession_Away,Shots_Home,Shots_Away,ShotsOnTarget_Home,ShotsOnTarget_Away,Fouls_Home,Fouls_Away,Yellows_Home,Yellows_Away,Reds_Home,Reds_Away,Result
2023-12-28,Premier League,Aston Villa,Man City,1,0,49.99117601380911,50.00882398619089,6,5,5,1,9,15,0,2,0,0,H
2023-12-28,La Liga,Sevilla,Valencia,1,2,49.271328351705954,50.728671648294046,5,8,3,1,10,8,0,4,0,0,A
2023-12-29,La Liga,Real Madrid,Athletic,1,2,59.51323359369665,40.48676640630335,10,8,3,1,3,7,2,2,0,0,A
2023-12-29,La Liga,Real Madrid,Atletico,2,1,54.215187984805624,45.784812015194376,8,16,7,2,6,11,3,3,0,0,H
2023-12-29,Eredivisie,Groningen,Utrecht,2,4,41.240127761291504,58.759872238708496,5,14,1,7,18,12,2,2,0,1,A
2023-12-29,Serie A,Napoli,Lazio,2,0,45.33108299087177,54.66891700912823,10,14,3,2,13,4,1,0,0,0,H
2023-12-30,Eredivisie,PSV,Groningen,2,1,61.87322613761334,38.12677386238666,8,3,1,1,7,12,2,0,0,0,H
2023-12-30,Premier League,Aston Villa,Chelsea,1,2,62.961609895422235,37.038390104577765,13,7,1,4,21,11,2,3,0,0,A
2023-12-30,Serie A,Fiorentina,Milan,3,1,52.28652576994532,47.71347423005468,10,10,5,3,6,14,2,1,0,0,H
2023-12-31,Bundesliga,Dortmund,Gladbach,1,2,54.16551681492972,45.83448318507028,7,9,2,2,8,14,1,0,0,0,A
2023-12-31,Premier League,Newcastle,Liverpool,3,1,47.6009190419633,52.3990809580367,5,9,2,3,7,9,0,0,1,0,H
2024-01-02,Ligue 1,Nice,Rennes,1,0,46.780120843253094,53.219879156746906,3,8,1,1,9,4,2,3,0,0,H
2024-01-02,Ligue 1,Lille,Marseille,0,3,59.161229963620144,40.838770036379856,9,4,6,1,8,13,2,1,0,0,A
2024-01-03,Serie A,Fiorentina,Milan,2,1,39.36172078650294,60.63827921349706,10,10,6,2,12,8,2,3,0,0,H
2024-01-03,Eredivisie,Utrecht,Groningen,2,1,56.02003741471249,43.97996258528751,7,7,5,1,12,11,0,0,0,0,H
2024-01-04,Premier League,Chelsea,Arsenal,1,1,65.17622857837588,34.823771421624116,14,5,3,1,14,10,1,2,0,0,D
2024-01-05,Bundesliga,Wolfsburg,Bayern,1,1,44.27856163414167,55.72143836585833,6,9,1,1,8,12,0,1,0,0,D
2024-01-05,Eredivisie,PSV,Ajax,2,0,53.997126611158016,46.002873388841984,7,10,3,3,7,10,2,3,0,0,H
2024-01-05,Bundesliga,Dortmund,Frankfurt,1,0,60.57270848589802,39.42729151410198,8,7,1,2,8,3,1,2,0,0,H
2024-01-06,Premier League,Man United,Arsenal,4,0,48.23212169881466,51.76787830118534,7,7,4,4,11,14,1,1,0,0,H
2024-01-06,Serie A,Roma,Napoli,1,0,42.49964552920407,57.50035447079593,3,5,3,2,14,14,0,1,0,0,H
2024-01-07,Bundesliga,Wolfsburg,Gladbach,0,1,41.99900290432936,58.00099709567064,10,11,1,1,11,11,3,1,1,0,A
2024-01-07,Serie A,Inter,Lazio,2,0,60.13430462537369,39.86569537462631,11,4,4,1,13,13,1,1,0,0,H
2024-01-07,Ligue 1,Lille,Nantes,0,0,53.62554692900247,46.37445307099753,6,10,4,2,11,7,1,0,0,0,D
2024-01-09,Premier League,Chelsea,Spurs,2,0,50.468978265357165,49.531021734642835,4,11,2,3,8,19,1,1,0,0,H
2024-01-10,Ligue 1,Nice,Monaco,0,0,61.821678224701735,38.178321775298265,6,4,4,1,14,10,3,2,0,0,D
2024-01-11,Premier League,Newcastle,Spurs,0,2,50.165421177911185,49.834578822088815,6,5,4,1,12,10,1,1,0,0,A
2024-01-11,Ligue 1,Lyon,Monaco,2,0,43.93961274686089,56.06038725313911,4,6,1,1,10,13,2,1,0,0,H
2024-01-11,Premier League,Newcastle,Man United,3,0,59.806534807768486,40.193465192231514,11,9,7,2,11,8,1,0,0,0,H
2024-01-12,La Liga,Valencia,Real Madrid,0,2,42.99494296673707,57.00505703326293,2,3,1,2,7,15,1,1,0,0,A
2024-01-13,Eredivisie,Feyenoord,PSV,5,2,56.75172949079062,43.24827050920938,13,2,3,2,11,13,2,0,0,0,H
2024-01-14,Ligue 1,Marseille,Rennes,3,2,41.148409214898486,58.851590785101514,8,8,1,1,13,11,2,3,0,0,H
2024-01-14,Premier League,Liverpool,Man City,0,4,50.032392180345184,49.967607819654816,8,5,1,1,6,11,2,0,0,1,A
2024-01-14,Premier League,Man United,Man City,1,1,47.23603682942723,52.76396317057277,3,6,1,3,7,9,0,0,0,0,D
2024-01-15,Bundesliga,Leverkusen,Gladbach,3,2,37.84941584427476,62.15058415572524,7,11,4,1,14,8,1,1,1,0,H
2024-01-16,Serie A,Milan,Napoli,1,2,40.70206504199801,59.29793495800199,2,12,1,4,6,6,2,2,0,0,A
2024-01-17,Ligue 1,Lyon,Nantes,1,0,54.581968730826205,45.418031269173795,10,8,4,1,15,12,3,3,0,0,H
2024-01-18,Bundesliga,Wolfsburg,Leipzig,1,1,57.586058146024385,42.413941853975615,13,8,3,1,9,13,1,0,0,0,D
2024-01-18,La Liga,Real Sociedad,Athletic,2,3,44.122041167580406,55.877958832419594,6,6,1,5,3,9,2,1,0,0,A
2024-01-18,Ligue 1,PSG,Lille,0,0,51.23092615426982,48.76907384573018,7,7,2,1,11,7,2,0,0,0,D
2024-01-20,La Liga,Athletic,Real Madrid,1,2,40.47209624001417,59.52790375998583,4,4,3,1,6,19,1,2,0,0,A
2024-01-20,La Liga,Sevilla,Valencia,1,2,55.666592492555054,44.333407507444946,16,2,9,2,12,9,0,2,0,0,A
2024-01-21,Eredivisie,Vitesse,Feyenoord,1,0,55.242036699245766,44.757963300754234,14,12,6,2,12,14,1,1,0,0,H
2024-01-21,Premier League,Aston Villa,Man City,1,1,42.523744166966715,57.476255833033285,4,7,1,1,5,14,3,2,0,1,D
2024-01-21,La Liga,Valencia,Sevilla,3,0,36.1088849708958,63.8911150291042,8,10,1,3,12,15,0,3,0,0,H
2024-01-23,Eredivisie,AZ,Ajax,2,1,62.72461309844381,37.27538690155619,10,6,1,1,14,11,2,2,0,0,H
2024-01-23,La Liga,Real Madrid,Sevilla,2,2,52.12980113755176,47.87019886244824,14,4,11,1,16,9,0,1,0,0,D
2024-01-23,Ligue 1,PSG,Marseille,0,1,45.082703453736194,54.917296546263806,3,6,1,2,16,9,3,1,1,0,A
2024-01-24,Eredivisie,Vitesse,AZ,3,1,49.4504794738186,50.5495205261814,9,2,1,2,13,16,1,2,0,0,H
2024-01-25,Serie A,Roma,Fiorentina,0,0,48.899205639618295,51.100794360381705,15,8,7,2,13,11,1,2,0,0,D
2024-01-25,Ligue 1,Lille,PSG,3,1,56.79448986221056,43.20551013778944,2,3,1,2,17,12,1,2,0,0,H
2024-01-26,Premier League,Newcastle,Man City,2,0,54.90328281854771,45.09671718145229,8,11,2,5,11,16,3,3,0,0,H
2024-01-27,Bundesliga,Leverkusen,Leipzig,1,0,36.362530563160476,63.637469436839524,10,7,1,3,10,15,0,1,0,0,H
2024-01-31,Eredivisie,Utrecht,Groningen,6,0,51.20439389233445,48.79560610766555,5,11,2,4,9,10,2,2,0,0,H
2024-02-01,Serie A,Napoli,Roma,1,0,67.25604695214163,32.74395304785837,12,2,2,1,14,11,0,1,0,0,H
2024-02-02,Premier League,Man City,Spurs,1,0,58.111672640718254,41.888327359281746,8,4,1,1,14,10,1,1,0,0,H
2024-02-03,La Liga,Athletic,Valencia,1,2,45.846233203947904,54.153766796052096,2,7,1,1,8,11,2,3,0,0,A
2024-02-04,Premier League,Spurs,Man United,1,0,43.515943661813836,56.484056338186164,4,9,1,3,13,5,3,1,0,0,H
2024-02-04,Bundesliga,Leverkusen,Gladbach,0,2,55.225137595585004,44.774862404414996,8,2,1,2,4,11,2,1,0,0,A
2024-02-05,La Liga,Atletico,Sevilla,3,0,37.128791429972075,62.871208570027925,3,9,1,3,16,7,1,1,0,0,H
2024-02-06,Premier League,Spurs,Chelsea,2,0,59.854619429082035,40.145380570917965,10,6,3,1,8,10,0,2,0,0,H
2024-02-07,Ligue 1,PSG,Nice,5,0,52.209036551867534,47.790963448132466,9,2,1,1,9,8,2,2,0,0,H
2024-02-08,La Liga,Real Sociedad,Atletico,0,0,35.93638537553317,64.06361462446682,6,7,1,3,14,7,2,2,0,0,D
2024-02-08,Premier League,Spurs,Arsenal,0,1,49.079961558427584,50.920038441572416,11,9,2,1,7,15,2,1,1,0,A
2024-02-10,La Liga,Atletico,Real Madrid,1,1,56.944230337817416,43.055769662182584,11,4,7,1,13,8,2,2,0,0,D
2024-02-11,Premier League,Newcastle,Man United,3,2,50.118361237957636,49.881638762042364,2,10,1,5,11,18,1,1,0,0,H
2024-02-11,Bundesliga,Dortmund,Frankfurt,1,2,61.09388885974005,38.90611114025995,10,5,3,1,8,7,0,3,0,0,A
2024-02-12,Premier League,Spurs,Man City,3,1,30.682073707101374,69.31792629289862,3,12,3,4,11,13,2,2,0,0,H
2024-02-13,Ligue 1,Monaco,Lille,1,0,57.05255117574878,42.94744882425122,8,9,2,5,7,15,3,3,0,0,H
2024-02-13,La Liga,Villarreal,Atletico,2,0,39.5408190134771,60.4591809865229,2,10,1,7,8,5,1,1,0,0,H
2024-02-14,Bundesliga,Gladbach,Freiburg,2,0,55.70548202822853,44.29451797177147,7,12,2,4,11,9,0,1,0,0,H
2024-02-15,La Liga,Atletico,Real Sociedad,2,1,54.74195617658522,45.25804382341478,7,2,4,1,15,6,2,3,0,0,H
2024-02-16,Bundesliga,Leipzig,Wolfsburg,2,1,46.753320339545255,53.246679660454745,4,11,1,6,10,13,1,1,0,0,H
2024-02-17,Premier League,Liverpool,Aston Villa,1,0,49.58389673617125,50.41610326382875,5,6,2,3,11,11,1,2,0,0,H
2024-02-17,Eredivisie,Feyenoord,Heerenveen,2,1,52.39885529093737,47.60114470906263,4,6,1,1,9,8,2,1,0,0,H
2024-02-18,Premier League,Man United,Arsenal,1,1,41.49157323017574,58.50842676982426,7,12,1,4,5,18,2,1,0,0,D
2024-02-19,Ligue 1,Nantes,Nice,2,2,51.633520036605816,48.366479963394184,2,7,1,5,6,10,0,2,0,1,D
2024-02-20,Premier League,Spurs,Man City,2,4,64.79940001152286,35.20059998847714,11,7,1,2,14,13,0,1,0,0,A
2024-02-20,Bundesliga,Gladbach,Dortmund,1,3,38.62508441806615,61.37491558193385,6,8,1,3,8,3,1,1,0,0,A
2024-02-20,Premier League,Chelsea,Arsenal,1,0,59.553789361690825,40.446210638309175,4,10,3,2,12,10,3,2,0,0,H
2024-02-22,Eredivisie,Ajax,PSV,1,1,57.18629428499507,42.81370571500493,9,6,5,6,6,7,0,1,0,0,D
2024-02-22,Premier League,Spurs,Liverpool,1,0,63.60737503372792,36.39262496627208,17,5,9,4,9,10,2,1,0,0,H
2024-02-23,Ligue 1,Lyon,Nice,3,0,49.4434073964546,50.5565926035454,8,7,1,2,9,13,1,0,0,0,H
2024-02-23,Ligue 1,Marseille,Lyon,1,1,49.150014005844056,50.849985994155944,12,8,7,4,13,8,0,2,0,0,D
2024-02-24,Ligue 1,Marseille,Nice,2,1,45.68430782099047,54.31569217900953,3,6,1,3,6,8,2,2,0,0,H
2024-02-24,Serie A,Atalanta,Napoli,1,1,45.73915014275029,54.26084985724971,3,12,3,3,17,8,1,2,0,0,D
2024-02-25,Serie A,Lazio,Fiorentina,4,0,40.80365128038327,59.19634871961673,5,11,1,4,13,4,2,2,0,0,H
2024-02-25,Serie A,Milan,Juventus,2,0,54.961328366162306,45.038671633837694,8,8,4,1,12,16,2,1,0,0,H
2024-02-27,La Liga,Real Sociedad,Valencia,0,0,52.99868407672966,47.00131592327034,7,3,1,1,10,5,1,2,0,0,D
2024-02-27,Bundesliga,Bayern,Dortmund,2,1,46.91755866752232,53.08244133247768,6,2,3,1,8,8,2,1,0,0,H
2024-02-29,Bundesliga,Dortmund,Bayern,1,0,44.48304029534534,55.51695970465466,3,5,2,1,4,6,2,2,0,0,H
2024-02-29,Eredivisie,Vitesse,Groningen,2,1,45.55644458702993,54.44355541297007,15,6,6,2,9,8,2,0,0,0,H
2024-03-01,Serie A,Napoli,Roma,2,0,30.776744951750974,69.22325504824903,2,13,2,6,9,10,0,1,0,0,H
2024-03-01,Serie A,Roma,Inter,1,0,55.90428553979642,44.09571446020358,14,8,7,4,12,10,4,1,0,0,H
2024-03-01,Ligue 1,Lille,Lyon,3,1,35.17757038991321,64.8224296100868,4,10,4,1,4,18,2,3,0,1,H
2024-03-01,Bundesliga,Bayern,Frankfurt,1,1,56.863701214596986,43.136298785403014,10,6,3,2,17,9,2,3,0,0,D
2024-03-02,Eredivisie,Vitesse,Feyenoord,0,1,41.726012872057325,58.273987127942675,7,4,3,1,12,14,0,3,0,0,A
2024-03-02,La Liga,Athletic,Real Madrid,4,0,60.80925923240781,39.19074076759219,13,8,4,1,13,12,2,2,0,1,H
2024-03-02,Eredivisie,Vitesse,Heerenveen,2,1,45.069293051241374,54.930706948758626,6,9,3,4,6,13,2,0,0,0,H
2024-03-04,Ligue 1,Marseille,PSG,3,0,49.24215551399135,50.75784448600865,2,6,1,2,9,9,2,1,0,0,H
2024-03-04,Premier League,Arsenal,Man City,1,0,48.19097721748128,51.80902278251872,5,6,1,1,12,8,1,1,0,0,H
2024-03-04,Eredivisie,Heerenveen,PSV,2,0,62.71788466677571,37.28211533322429,10,4,5,4,5,10,1,0,0,0,H
2024-03-06,Serie A,Inter,Milan,2,0,60.32168458340384,39.67831541659616,12,3,6,1,17,12,3,2,0,0,H
2024-03-06,Eredivisie,PSV,Vitesse,4,3,50.0594083042039,49.9405916957961,10,9,3,3,11,12,1,1,0,0,H
2024-03-06,Serie A,Milan,Atalanta,4,1,39.015274971945686,60.984725028054314,7,5,1,3,13,14,0,0,0,0,H
2024-03-07,Bundesliga,Bayern,Frankfurt,2,0,36.47580561377034,63.52419438622966,2,6,1,4,11,3,0,1,0,0,H
2024-03-07,Ligue 1,Rennes,Lyon,0,0,51.03615536717792,48.96384463282208,6,8,1,1,9,10,0,1,0,0,D
2024-03-07,Serie A,Lazio,Fiorentina,2,0,55.330876721082596,44.669123278917404,12,5,8,4,14,7,2,1,0,0,H
2024-03-09,Serie A,Juventus,Atalanta,0,0,40.45433674107739,59.54566325892261,6,8,1,1,7,13,0,0,0,0,D
2024-03-09,Ligue 1,PSG,Nice,1,0,53.04748432118013,46.95251567881987,11,7,2,1,5,9,1,2,0,0,H
2024-03-12,Premier League,Spurs,Aston Villa,1,3,49.95682007352649,50.04317992647351,10,15,1,4,11,11,0,2,0,0,A
2024-03-14,Premier League,Liverpool,Man City,6,1,58.16441061520313,41.83558938479687,10,9,5,1,7,10,2,2,0,0,H
2024-03-15,Premier League,Aston Villa,Chelsea,2,0,48.480596239890104,51.519403760109896,4,9,1,2,17,3,1,1,0,0,H
2024-03-18,Eredivisie,PSV,Groningen,2,2,64.34122814004206,35.65877185995794,10,3,2,1,4,11,2,2,0,0,D
2024-03-18,Bundesliga,Frankfurt,Dortmund,1,2,57.52529507153423,42.47470492846577,9,7,4,1,11,12,0,2,0,0,A
2024-03-18,Ligue 1,PSG,Lille,1,0,49.22567865819189,50.77432134180811,6,7,3,3,5,8,0,2,0,0,H
2024-03-19,Bundesliga,Dortmund,Freiburg,0,1,55.198057459892816,44.801942540107184,2,3,1,1,10,11,3,1,0,0,A
2024-03-19,Eredivisie,Vitesse,Utrecht,1,0,54.20072707613894,45.79927292386106,8,6,5,1,22,10,2,2,0,0,H
2024-03-20,Ligue 1,Nantes,Nice,4,0,41.90978016969565,58.09021983030435,2,5,2,3,17,6,1,3,0,0,H
2024-03-20,Bundesliga,Dortmund,Freiburg,1,1,58.48339162398478,41.51660837601522,14,6,2,1,12,20,1,1,0,0,D
2024-03-21,Serie A,Milan,Fiorentina,3,0,56.07345061554444,43.92654938445556,8,5,4,1,15,12,2,2,0,0,H
2024-03-22,Premier League,Spurs,Arsenal,0,1,48.568229598003526,51.431770401996474,2,10,1,3,9,11,1,0,0,0,A
2024-03-22,Bundesliga,Gladbach,Freiburg,1,1,49.401372350529485,50.598627649470515,10,7,4,1,10,9,0,2,0,0,D
2024-03-23,Bundesliga,Leverkusen,Freiburg,1,3,39.63913914324641,60.36086085675359,6,11,2,6,12,14,0,1,0,0,A
2024-03-24,La Liga,Sevilla,Barcelona,2,3,60.305629348467846,39.694370651532154,9,5,3,3,9,17,1,0,0,0,A
2024-03-27,La Liga,Real Sociedad,Villarreal,0,0,47.95413660597519,52.04586339402481,9,8,6,3,18,11,1,1,0,0,D
2024-03-28,Eredivisie,Feyenoord,PSV,0,1,49.326161237516935,50.673838762483065,4,8,1,1,9,9,0,1,0,0,A
2024-03-28,Premier League,Aston Villa,Spurs,2,1,47.90198975187591,52.09801024812409,8,3,1,1,10,8,0,1,0,0,H
2024-03-28,Eredivisie,Vitesse,Utrecht,2,0,60.003969456131586,39.996030543868414,13,4,4,1,7,11,1,1,0,0,H
2024-03-30,Eredivisie,Vitesse,PSV,1,0,34.29774152509666,65.70225847490335,12,8,6,3,3,18,3,1,0,0,H
2024-03-30,Eredivisie,Heerenveen,PSV,0,1,50.10745815762541,49.89254184237459,6,2,1,1,14,8,2,0,0,0,A
2024-03-30,Serie A,Juventus,Fiorentina,0,0,46.142908263047026,53.857091736952974,11,10,5,3,22,17,1,2,0,0,D
2024-03-30,Serie A,Lazio,Juventus,3,1,67.95422181649492,32.04577818350508,13,7,4,1,18,8,1,1,0,0,H
2024-03-31,Ligue 1,Nice,Lyon,0,1,56.065159743034926,43.934840256965074,10,6,1,2,7,10,2,2,0,0,A
2024-03-31,Eredivisie,PSV,Ajax,1,1,41.938091888127076,58.061908111872924,4,11,1,5,8,9,2,1,0,0,D
2024-03-31,Bundesliga,Gladbach,Leverkusen,0,0,41.711906954151296,58.288093045848704,3,12,1,1,12,11,0,1,0,0,D
2024-03-31,Eredivisie,PSV,Heerenveen,1,1,41.59021585229013,58.40978414770987,7,7,1,1,10,12,0,3,0,0,D
2024-04-01,La Liga,Athletic,Atletico,3,1,64.21582651709964,35.78417348290036,7,6,2,2,13,12,0,2,0,0,H
2024-04-01,Eredivisie,AZ,Vitesse,2,1,51.08560210509552,48.91439789490448,6,4,3,4,11,9,0,2,0,0,H
2024-04-02,Serie A,Inter,Lazio,0,2,49.455782032527694,50.544217967472306,3,12,1,2,10,16,0,1,0,0,A
2024-04-05,Premier League,Chelsea,Man United,1,1,59.861970499923096,40.138029500076904,8,7,5,2,13,13,0,3,0,0,D
2024-04-05,Bundesliga,Dortmund,Wolfsburg,2,1,35.83317377664831,64.16682622335169,2,12,1,4,13,5,1,4,0,0,H
2024-04-06,Ligue 1,Marseille,Nice,1,1,59.976789019203046,40.023210980796954,11,2,2,2,10,14,2,2,0,0,D
2024-04-06,La Liga,Villarreal,Athletic,1,1,45.249000945314144,54.750999054685856,7,15,1,6,8,13,4,0,0,0,D
2024-04-08,Serie A,Roma,Inter,1,0,39.9596783005161,60.0403216994839,11,8,1,3,10,13,1,0,0,0,H
2024-04-08,La Liga,Athletic,Real Madrid,1,0,48.332708353343804,51.667291646656196,10,10,3,2,8,3,0,1,0,0,H
2024-04-09,Ligue 1,Lille,Marseille,5,2,39.760938868903,60.239061131097,7,9,3,1,16,14,1,2,0,0,H
2024-04-09,Ligue 1,Marseille,Nice,0,2,70.0,30.0,15,2,3,1,15,12,1,2,0,0,A
2024-04-10,Premier League,Arsenal,Aston Villa,2,2,49.155774244767265,50.844225755232735,10,13,5,6,9,13,1,0,0,0,D
2024-04-12,La Liga,Athletic,Barcelona,0,1,63.7286745989096,36.2713254010904,13,2,3,1,12,8,2,2,0,0,A
2024-04-12,Premier League,Arsenal,Newcastle,1,1,60.166057808766524,39.833942191233476,12,2,3,2,15,5,1,3,0,0,D
2024-04-12,Ligue 1,Nice,Monaco,1,0,45.5824072612612,54.4175927387388,10,8,1,4,11,11,0,1,0,0,H
2024-04-12,Eredivisie,Groningen,Heerenveen,2,0,55.00461086364223,44.99538913635777,9,7,3,1,10,3,1,1,0,0,H
2024-04-13,Eredivisie,Groningen,Feyenoord,1,0,68.47302918307189,31.526970816928113,15,2,5,1,12,14,3,1,0,0,H
2024-04-13,Bundesliga,Dortmund,Wolfsburg,0,0,39.61937581841117,60.38062418158883,11,8,6,1,8,15,1,2,0,0,D
2024-04-14,Ligue 1,PSG,Nantes,1,0,69.0799891166537,30.920010883346293,11,7,1,3,15,17,2,2,0,0,H
2024-04-14,Premier League,Newcastle,Aston Villa,2,1,48.12994621309852,51.87005378690148,10,7,1,4,8,18,2,2,0,0,H
2024-04-15,La Liga,Real Sociedad,Valencia,1,1,44.65124012244188,55.34875987755812,7,17,4,4,10,7,2,0,0,0,D
2024-04-15,Premier League,Chelsea,Liverpool,1,2,42.49585211971354,57.50414788028646,3,4,1,2,9,12,0,1,0,0,A
2024-04-15,Bundesliga,Leipzig,Freiburg,3,1,57.955822944891125,42.044177055108875,11,9,4,3,16,11,2,1,0,0,H
2024-04-16,Ligue 1,Lyon,Nice,1,2,47.36621304593568,52.63378695406432,4,10,1,4,4,12,2,1,0,0,A
2024-04-17,Bundesliga,Dortmund,Wolfsburg,1,1,53.40616704213772,46.59383295786228,8,7,3,4,7,8,2,2,0,0,D
2024-04-17,La Liga,Valencia,Real Sociedad,0,0,51.86763984644184,48.13236015355816,10,6,3,2,6,12,1,1,0,0,D
2024-04-19,Serie A,Inter,Lazio,2,0,42.50726495558172,57.49273504441828,2,10,1,1,11,8,0,2,0,0,H
2024-04-19,Eredivisie,PSV,Heerenveen,2,0,46.7412114771952,53.2587885228048,3,9,2,1,10,16,0,3,0,0,H
2024-04-19,Serie A,Juventus,Lazio,3,2,57.70414341175964,42.29585658824036,13,2,4,1,14,13,2,1,0,0,H
2024-04-19,Premier League,Liverpool,Newcastle,2,1,52.43068735938382,47.56931264061618,6,14,2,1,12,12,2,2,0,0,H
2024-04-20,Eredivisie,Vitesse,PSV,0,0,58.70770487777224,41.29229512222776,11,6,3,1,15,15,0,1,0,0,D
2024-04-21,Eredivisie,Ajax,PSV,1,0,56.28201859417919,43.71798140582081,12,8,7,3,7,11,3,2,0,0,H
2024-04-22,La Liga,Athletic,Villarreal,1,2,43.305361919431974,56.694638080568026,10,9,2,2,5,8,1,0,0,0,A
2024-04-22,Bundesliga,Leverkusen,Gladbach,1,1,46.98689191367651,53.01310808632349,5,11,2,4,11,12,2,5,0,0,D
2024-04-24,Bundesliga,Leipzig,Frankfurt,0,0,66.9155415417571,33.084458458242906,8,13,5,5,9,12,1,1,0,0,D
2024-04-26,La Liga,Barcelona,Atletico,2,0,57.9512260311403,42.0487739688597,12,7,6,4,13,14,2,1,0,0,H
2024-04-26,Eredivisie,Feyenoord,AZ,1,1,44.68714247120661,55.31285752879339,5,5,1,2,13,5,0,2,0,0,D
2024-04-27,La Liga,Villarreal,Valencia,4,0,49.15026128652995,50.84973871347005,8,5,1,1,12,10,0,1,0,0,H
2024-04-28,Bundesliga,Leverkusen,Frankfurt,2,0,47.270749837353605,52.729250162646395,8,8,1,2,15,8,2,2,0,0,H
2024-04-28,La Liga,Real Madrid,Atletico,3,4,67.94337978011359,32.05662021988641,15,4,3,1,8,16,1,2,0,0,A
2024-04-29,Bundesliga,Wolfsburg,Leverkusen,0,3,45.206549956590706,54.793450043409294,3,8,2,3,15,16,1,0,0,0,A
2024-04-29,Bundesliga,Bayern,Dortmund,2,1,41.45317427776508,58.54682572223492,11,7,3,1,8,7,0,2,0,0,H
2024-04-30,Premier League,Spurs,Arsenal,0,3,67.84461814687376,32.155381853126244,8,4,3,3,12,11,0,3,0,0,A
2024-05-01,Serie A,Milan,Fiorentina,0,0,56.43210701020736,43.56789298979264,6,4,1,2,13,10,2,1,0,0,D
2024-05-02,Premier League,Newcastle,Chelsea,2,0,56.19977019705191,43.80022980294809,7,6,3,4,6,12,2,1,0,0,H
2024-05-02,Ligue 1,PSG,Rennes,2,1,32.74416766760937,67.25583233239064,5,15,1,1,15,15,1,2,0,0,H
2024-05-03,Premier League,Spurs,Aston Villa,2,2,47.14465861548358,52.85534138451642,2,11,1,3,7,12,1,1,0,0,D
2024-05-04,Bundesliga,Frankfurt,Freiburg,4,1,55.11437163562746,44.88562836437254,12,6,2,1,12,15,0,2,0,0,H
2024-05-04,Ligue 1,PSG,Rennes,0,1,56.17467200114756,43.82532799885244,10,7,6,3,14,8,0,1,0,0,A
2024-05-05,Serie A,Milan,Inter,1,2,67.76086614813943,32.23913385186057,8,6,3,2,14,11,1,1,0,0,A
2024-05-05,Serie A,Napoli,Atalanta,2,0,42.183797937697655,57.816202062302345,10,9,5,1,16,16,2,1,0,0,H
2024-05-06,Premier League,Liverpool,Man United,0,2,49.709454594260336,50.290545405739664,12,9,5,5,12,9,2,0,0,1,A
2024-05-06,Ligue 1,Nice,Nantes,1,1,47.07111428314134,52.92888571685866,6,9,1,1,9,19,2,1,0,0,D
2024-05-07,Bundesliga,Freiburg,Wolfsburg,0,1,47.20968618531672,52.79031381468328,3,6,1,3,11,14,2,2,0,0,A
2024-05-09,Ligue 1,Nantes,Lyon,2,1,53.705173823719726,46.294826176280274,12,5,8,1,8,17,1,2,0,0,H
2024-05-11,Ligue 1,Lyon,Nice,1,0,53.36698379435833,46.63301620564167,7,2,1,1,14,10,0,0,0,0,H
2024-05-12,Ligue 1,Lille,Monaco,3,3,60.058637296737515,39.941362703262485,13,10,1,4,14,13,2,1,0,0,D
2024-05-15,Bundesliga,Wolfsburg,Dortmund,1,0,45.521743721430155,54.478256278569845,5,8,1,3,10,15,1,1,0,0,H
2024-05-15,Bundesliga,Dortmund,Frankfurt,2,2,46.502926302592236,53.497073697407764,7,8,3,2,9,10,2,0,0,0,D
2024-05-16,Ligue 1,Lille,Nice,0,1,30.0,70.0,3,15,2,6,15,11,2,3,0,0,A
2024-05-16,Ligue 1,Rennes,Nantes,1,1,37.180461473030064,62.819538526969936,11,10,3,2,8,3,0,3,1,0,D
2024-05-18,Serie A,Fiorentina,Juventus,2,1,45.764049245344786,54.235950754655214,11,9,5,4,8,8,2,2,0,0,H
2024-05-18,Premier League,Liverpool,Chelsea,1,1,47.672393745330666,52.327606254669334,7,5,5,2,11,13,2,2,0,0,D
2024-05-19,Premier League,Aston Villa,Spurs,2,1,57.60004347982606,42.39995652017394,7,5,3,5,24,16,2,2,0,0,H
2024-05-20,Bundesliga,Leipzig,Leverkusen,2,3,44.70252221309978,55.29747778690022,5,6,2,3,10,4,2,2,0,0,A
2024-05-22,Premier League,Liverpool,Chelsea,1,0,53.369730547692306,46.630269452307694,8,10,1,4,6,18,1,1,0,0,H
2024-05-22,La Liga,Athletic,Atletico,2,0,52.81374333362637,47.18625666637363,9,7,5,1,21,15,2,0,0,0,H
2024-05-24,Bundesliga,Dortmund,Wolfsburg,0,0,42.16518682187838,57.83481317812162,6,7,2,1,13,18,1,0,0,0,D
2024-05-24,Bundesliga,Frankfurt,Gladbach,2,0,51.98453780598461,48.01546219401539,5,7,1,3,14,8,0,2,0,0,H
2024-05-26,Ligue 1,Monaco,Lille,2,1,65.96804711310894,34.03195288689106,11,2,3,2,15,15,1,0,0,0,H
2024-05-27,Ligue 1,Lille,Nantes,0,1,60.0053177932983,39.9946822067017,11,6,3,1,13,5,0,3,0,0,A
2024-05-28,Premier League,Spurs,Arsenal,1,1,38.413263731861655,61.586736268138345,8,8,3,1,8,14,0,1,0,0,D
2024-05-28,Ligue 1,Nice,PSG,1,0,61.92340444041582,38.07659555958418,11,7,1,2,10,8,2,1,0,0,H
